Date,Country,Region,FuelType,Price,RowId
6/29/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.914,28279
6/29/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.826,28280
6/29/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,28281
6/29/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,52.07,28282
6/29/2015,United Kingdom,Europe,Geopolitical_Risk_Index,23.3,28283
6/29/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28284
7/6/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.808,28285
7/6/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.706,28286
7/6/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,28287
7/6/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,46.93,28288
7/6/2015,United Kingdom,Europe,Geopolitical_Risk_Index,27.6,28289
7/6/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28290
7/13/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.877,28291
7/13/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.768,28292
7/13/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,28293
7/13/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,49.87,28294
7/13/2015,United Kingdom,Europe,Geopolitical_Risk_Index,20.3,28295
7/13/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28296
7/20/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.858,28297
7/20/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.728,28298
7/20/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.674,28299
7/20/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,48.2,28300
7/20/2015,United Kingdom,Europe,Geopolitical_Risk_Index,25.6,28301
7/20/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28302
7/27/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.827,28303
7/27/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.715,28304
7/27/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,28305
7/27/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,46.29,28306
7/27/2015,United Kingdom,Europe,Geopolitical_Risk_Index,23.2,28307
7/27/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28308
8/3/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.77,28309
8/3/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.715,28310
8/3/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,28311
8/3/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,45.12,28312
8/3/2015,United Kingdom,Europe,Geopolitical_Risk_Index,24.4,28313
8/3/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28314
8/10/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.882,28315
8/10/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.755,28316
8/10/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.584,28317
8/10/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,48.6,28318
8/10/2015,United Kingdom,Europe,Geopolitical_Risk_Index,21.6,28319
8/10/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28320
8/17/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.776,28321
8/17/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.698,28322
8/17/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,28323
8/17/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,43.63,28324
8/17/2015,United Kingdom,Europe,Geopolitical_Risk_Index,22.2,28325
8/17/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28326
8/24/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.694,28327
8/24/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.624,28328
8/24/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,28329
8/24/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,40.3,28330
8/24/2015,United Kingdom,Europe,Geopolitical_Risk_Index,27.2,28331
8/24/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28332
8/31/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.806,28333
8/31/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.696,28334
8/31/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,28335
8/31/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,45.54,28336
8/31/2015,United Kingdom,Europe,Geopolitical_Risk_Index,24.7,28337
8/31/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28338
9/7/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.711,28339
9/7/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.628,28340
9/7/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,28341
9/7/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,40.41,28342
9/7/2015,United Kingdom,Europe,Geopolitical_Risk_Index,20.5,28343
9/7/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28344
9/14/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.705,28345
9/14/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.665,28346
9/14/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,28347
9/14/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,41.18,28348
9/14/2015,United Kingdom,Europe,Geopolitical_Risk_Index,23.4,28349
9/14/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28350
9/21/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.631,28351
9/21/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.544,28352
9/21/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,28353
9/21/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,36.26,28354
9/21/2015,United Kingdom,Europe,Geopolitical_Risk_Index,24.7,28355
9/21/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28356
9/28/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.693,28357
9/28/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.588,28358
9/28/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,28359
9/28/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,38.11,28360
9/28/2015,United Kingdom,Europe,Geopolitical_Risk_Index,27.6,28361
9/28/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28362
10/5/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.699,28363
10/5/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.608,28364
10/5/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,28365
10/5/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,40.11,28366
10/5/2015,United Kingdom,Europe,Geopolitical_Risk_Index,23.3,28367
10/5/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28368
10/12/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.74,28369
10/12/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.638,28370
10/12/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,28371
10/12/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,42.44,28372
10/12/2015,United Kingdom,Europe,Geopolitical_Risk_Index,27.9,28373
10/12/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28374
10/19/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.693,28375
10/19/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.615,28376
10/19/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,28377
10/19/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,39.74,28378
10/19/2015,United Kingdom,Europe,Geopolitical_Risk_Index,22.7,28379
10/19/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28380
10/26/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.685,28381
10/26/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.62,28382
10/26/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,28383
10/26/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,39.62,28384
10/26/2015,United Kingdom,Europe,Geopolitical_Risk_Index,25,28385
10/26/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28386
11/2/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.729,28387
11/2/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.616,28388
11/2/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,28389
11/2/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,41.76,28390
11/2/2015,United Kingdom,Europe,Geopolitical_Risk_Index,20.9,28391
11/2/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28392
11/9/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.711,28393
11/9/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.617,28394
11/9/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,28395
11/9/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,40.57,28396
11/9/2015,United Kingdom,Europe,Geopolitical_Risk_Index,21,28397
11/9/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28398
11/16/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.727,28399
11/16/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.662,28400
11/16/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,28401
11/16/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,41.78,28402
11/16/2015,United Kingdom,Europe,Geopolitical_Risk_Index,30,28403
11/16/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28404
11/23/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.756,28405
11/23/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.666,28406
11/23/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.543,28407
11/23/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,43.21,28408
11/23/2015,United Kingdom,Europe,Geopolitical_Risk_Index,22.2,28409
11/23/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28410
11/30/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.803,28411
11/30/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.702,28412
11/30/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,28413
11/30/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,45.84,28414
11/30/2015,United Kingdom,Europe,Geopolitical_Risk_Index,25.8,28415
11/30/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28416
12/7/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.816,28417
12/7/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.728,28418
12/7/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,28419
12/7/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,47.44,28420
12/7/2015,United Kingdom,Europe,Geopolitical_Risk_Index,24.3,28421
12/7/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28422
12/14/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.781,28423
12/14/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.679,28424
12/14/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,28425
12/14/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,42.36,28426
12/14/2015,United Kingdom,Europe,Geopolitical_Risk_Index,26.3,28427
12/14/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28428
12/21/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.911,28429
12/21/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.8,28430
12/21/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.527,28431
12/21/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,50.83,28432
12/21/2015,United Kingdom,Europe,Geopolitical_Risk_Index,25.1,28433
12/21/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28434
12/28/2015,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.881,28435
12/28/2015,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.78,28436
12/28/2015,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.726,28437
12/28/2015,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,49.71,28438
12/28/2015,United Kingdom,Europe,Geopolitical_Risk_Index,25.5,28439
12/28/2015,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28440
1/4/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.817,28441
1/4/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.703,28442
1/4/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,28443
1/4/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,45.87,28444
1/4/2016,United Kingdom,Europe,Geopolitical_Risk_Index,21.5,28445
1/4/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28446
1/11/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.898,28447
1/11/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.808,28448
1/11/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.528,28449
1/11/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,52.65,28450
1/11/2016,United Kingdom,Europe,Geopolitical_Risk_Index,23.3,28451
1/11/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28452
1/18/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.974,28453
1/18/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.869,28454
1/18/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.974,28455
1/18/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,56.56,28456
1/18/2016,United Kingdom,Europe,Geopolitical_Risk_Index,23.4,28457
1/18/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28458
1/25/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.981,28459
1/25/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.921,28460
1/25/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.71,28461
1/25/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,57.54,28462
1/25/2016,United Kingdom,Europe,Geopolitical_Risk_Index,25.2,28463
1/25/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28464
2/1/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.913,28465
2/1/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.8,28466
2/1/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.802,28467
2/1/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,53.65,28468
2/1/2016,United Kingdom,Europe,Geopolitical_Risk_Index,21.3,28469
2/1/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28470
2/8/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.972,28471
2/8/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.829,28472
2/8/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.513,28473
2/8/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,55.99,28474
2/8/2016,United Kingdom,Europe,Geopolitical_Risk_Index,23.2,28475
2/8/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28476
2/15/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,1.001,28477
2/15/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.929,28478
2/15/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.576,28479
2/15/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,57.14,28480
2/15/2016,United Kingdom,Europe,Geopolitical_Risk_Index,25.1,28481
2/15/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28482
2/22/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,1.036,28483
2/22/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.93,28484
2/22/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.931,28485
2/22/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,60.8,28486
2/22/2016,United Kingdom,Europe,Geopolitical_Risk_Index,27.1,28487
2/22/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28488
2/29/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,1.034,28489
2/29/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.929,28490
2/29/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.805,28491
2/29/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,58.25,28492
2/29/2016,United Kingdom,Europe,Geopolitical_Risk_Index,20.9,28493
2/29/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28494
3/7/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,1.025,28495
3/7/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.946,28496
3/7/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,2.092,28497
3/7/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,59.99,28498
3/7/2016,United Kingdom,Europe,Geopolitical_Risk_Index,21.6,28499
3/7/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28500
3/14/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,1.086,28501
3/14/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.939,28502
3/14/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.528,28503
3/14/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,60.49,28504
3/14/2016,United Kingdom,Europe,Geopolitical_Risk_Index,24.3,28505
3/14/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28506
3/21/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,1.048,28507
3/21/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.909,28508
3/21/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,2.085,28509
3/21/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,59.79,28510
3/21/2016,United Kingdom,Europe,Geopolitical_Risk_Index,25.5,28511
3/21/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28512
3/28/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,1.091,28513
3/28/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.978,28514
3/28/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.803,28515
3/28/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,62.36,28516
3/28/2016,United Kingdom,Europe,Geopolitical_Risk_Index,26.1,28517
3/28/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28518
4/4/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,1.087,28519
4/4/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.994,28520
4/4/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.826,28521
4/4/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,63.29,28522
4/4/2016,United Kingdom,Europe,Geopolitical_Risk_Index,28.7,28523
4/4/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28524
4/11/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,1.035,28525
4/11/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.944,28526
4/11/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,2.131,28527
4/11/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,60.63,28528
4/11/2016,United Kingdom,Europe,Geopolitical_Risk_Index,29,28529
4/11/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28530
4/18/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,1.126,28531
4/18/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.982,28532
4/18/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.937,28533
4/18/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,63.17,28534
4/18/2016,United Kingdom,Europe,Geopolitical_Risk_Index,29.6,28535
4/18/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28536
4/25/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,1.069,28537
4/25/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.954,28538
4/25/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.794,28539
4/25/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,60.4,28540
4/25/2016,United Kingdom,Europe,Geopolitical_Risk_Index,25.7,28541
4/25/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28542
5/2/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,1.003,28543
5/2/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.977,28544
5/2/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.795,28545
5/2/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,60.54,28546
5/2/2016,United Kingdom,Europe,Geopolitical_Risk_Index,21,28547
5/2/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28548
5/9/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,1.027,28549
5/9/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.93,28550
5/9/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.567,28551
5/9/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,59.69,28552
5/9/2016,United Kingdom,Europe,Geopolitical_Risk_Index,23,28553
5/9/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28554
5/16/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,1.08,28555
5/16/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.943,28556
5/16/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,2.17,28557
5/16/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,61.19,28558
5/16/2016,United Kingdom,Europe,Geopolitical_Risk_Index,23.7,28559
5/16/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28560
5/23/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.995,28561
5/23/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.914,28562
5/23/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.86,28563
5/23/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,58.22,28564
5/23/2016,United Kingdom,Europe,Geopolitical_Risk_Index,27.6,28565
5/23/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28566
5/30/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,1.04,28567
5/30/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.932,28568
5/30/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.905,28569
5/30/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,58.94,28570
5/30/2016,United Kingdom,Europe,Geopolitical_Risk_Index,26.3,28571
5/30/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28572
6/6/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.921,28573
6/6/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.779,28574
6/6/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.716,28575
6/6/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,51.5,28576
6/6/2016,United Kingdom,Europe,Geopolitical_Risk_Index,27.8,28577
6/6/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28578
6/13/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,1.002,28579
6/13/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.912,28580
6/13/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.724,28581
6/13/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,59.2,28582
6/13/2016,United Kingdom,Europe,Geopolitical_Risk_Index,26.5,28583
6/13/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28584
6/20/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.946,28585
6/20/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.858,28586
6/20/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.8,28587
6/20/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,55.46,28588
6/20/2016,United Kingdom,Europe,Geopolitical_Risk_Index,23.5,28589
6/20/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28590
6/27/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.936,28591
6/27/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.816,28592
6/27/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,28593
6/27/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,54.12,28594
6/27/2016,United Kingdom,Europe,Geopolitical_Risk_Index,27.1,28595
6/27/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28596
7/4/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.906,28597
7/4/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.777,28598
7/4/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.718,28599
7/4/2016,United Kingdom,Europe,Crude_Oil_Price_USD_per_Barrel,50.78,28600
7/4/2016,United Kingdom,Europe,Geopolitical_Risk_Index,23.5,28601
7/4/2016,United Kingdom,Europe,Tax_Rate_on_Fuel (%),38,28602
7/11/2016,United Kingdom,Europe,Petrol_Price_USD_per_Liter,0.816,28603
7/11/2016,United Kingdom,Europe,Diesel_Price_USD_per_Liter,0.721,28604
7/11/2016,United Kingdom,Europe,Natural_Gas_Price_USD_per_MMBtu,1.577,28605
